bus id,source,destination,distance,fare,time,day,date
25293,Railway Gate (Frazer Town),RAK Apartments,6259,15,19:30,Tuesday,08-02-2024
25294,Railway Gate (Frazer Town),Thinnasandra,3124,5,07:00,Monday,07-02-2024
25295,Railway Gate (Frazer Town),Gubbi Cross,3292,10,13:40,Friday,02-02-2024
25296,Railway Gate (Frazer Town),Geddalahalli,5641,15,10:40,Sunday,09-02-2024
25297,Railway Gate (Frazer Town),Vidyasagar Cross (Sarai palya),2105,5,03:40,Friday,04-02-2024
25298,Railway Gate (Frazer Town),Thinnasandra Petrol Bunk,1715,5,18:20,Monday,07-02-2024
25299,Railway Gate (Frazer Town),Jn. Of Nagavara,1143,0,14:30,Sunday,14-02-2024
25300,Railway Gate (Frazer Town),P and T Colony,2235,5,18:00,Thursday,03-02-2024
25301,Railway Gate (Frazer Town),CSI Hospital,1879,5,12:00,Tuesday,25-02-2024
25302,Railway Gate (Frazer Town),Gandhi Statue (Chinnaswami),1934,5,07:50,Tuesday,13-02-2024
25303,Railway Gate (Frazer Town),Spice Garden,3415,5,12:30,Wednesday,15-02-2024
25304,Railway Gate (Frazer Town),Kundalahalli Gate,4022,10,16:00,Tuesday,22-02-2024
25305,Railway Gate (Frazer Town),Museum road,3130,10,00:10,Saturday,14-02-2024
25306,Railway Gate (Frazer Town),Clarence School,4544,10,09:00,Tuesday,24-02-2024
25307,Railway Gate (Frazer Town),Charles School Bus Stop,7578,20,20:40,Wednesday,19-02-2024
25308,Railway Gate (Frazer Town),Lingarajpura,9636,27,14:20,Wednesday,19-02-2024
25309,Railway Gate (Frazer Town),Hosur Bande,9384,25,02:10,Sunday,26-02-2024
25310,Railway Gate (Frazer Town),Byrthi Bande,3013,5,17:40,Sunday,18-02-2024
25311,Railway Gate (Frazer Town),Bible College,8300,17,20:40,Wednesday,17-02-2024
25312,Railway Gate (Frazer Town),Kadasonnapanahalli,5412,15,22:40,Monday,04-02-2024
25313,Railway Gate (Frazer Town),Jyothi School,6874,15,21:40,Sunday,13-02-2024
25314,Railway Gate (Frazer Town),Siddagunta Palya,7258,20,09:10,Saturday,02-02-2024
25315,Railway Gate (Frazer Town),Tin Factory,6037,15,02:00,Tuesday,03-02-2024
25316,Railway Gate (Frazer Town),Kacharakanahalli,7893,20,17:00,Thursday,11-02-2024
25317,Railway Gate (Frazer Town),K.R. Puram Bus Stand,10116,30,06:00,Friday,02-02-2024
25318,Railway Gate (Frazer Town),Siddaguntapalya Cross,7271,20,23:40,Monday,26-02-2024
25319,Railway Gate (Frazer Town),Trinity Circle (TAJ RESIDENCY),8573,25,22:20,Monday,16-02-2024
25320,Railway Gate (Frazer Town),ST John's Hospital,9206,25,09:40,Thursday,07-02-2024
25321,Railway Gate (Frazer Town),Garuda Mall,9879,27,05:20,Thursday,28-02-2024
25322,Railway Gate (Frazer Town),M.G. Road (Mayo Hall),9448,22,11:50,Monday,19-02-2024
25323,Railway Gate (Frazer Town),Hennur (Bagalur RD),12972,29,14:50,Saturday,28-02-2024
25324,Railway Gate (Frazer Town),Kothanur,13663,29,10:50,Sunday,13-02-2024
25325,Railway Gate (Frazer Town),Church Cross (Bagalur RD),16638,30,09:30,Monday,09-02-2024
25326,Railway Gate (Frazer Town),Chakkalatti,12204,29,01:30,Friday,22-02-2024
25327,Railway Gate (Frazer Town),Bagalur,10157,25,23:30,Saturday,09-02-2024
25328,Railway Gate (Frazer Town),State Bank  (Electronic City),10384,27,14:20,Tuesday,27-02-2024
25329,Railway Gate (Frazer Town),Koodlu Gate,12724,29,20:00,Sunday,03-02-2024
25330,Railway Gate (Frazer Town),Konappana Agarahara,12156,40,05:20,Friday,20-02-2024
25331,Railway Gate (Frazer Town),Anepalya,8968,17,01:20,Tuesday,28-02-2024
25332,Railway Gate (Frazer Town),Adugodi,8254,17,20:30,Saturday,09-02-2024
25333,Railway Gate (Frazer Town),Ayyappaswami Temple (Madiwala),7715,22,04:10,Thursday,13-02-2024
25334,Railway Gate (Frazer Town),Tavakal Mosque,18689,40,14:00,Saturday,04-02-2024
25335,Railway Gate (Frazer Town),Dell Complex,21328,27,13:10,Thursday,23-02-2024
25336,Railway Gate (Frazer Town),Indian Express,32762,25,09:20,Friday,02-02-2024
25337,Railway Gate (Frazer Town),HSR Layout (BDA Complex),27205,34,00:00,Wednesday,21-02-2024
25338,Railway Gate (Frazer Town),DELL Complex (Hero Honda),25917,24,01:10,Wednesday,21-02-2024
25339,Railway Gate (Frazer Town),Singasandra,18666,32,17:20,Wednesday,15-02-2024
25340,Railway Gate (Frazer Town),P.E.S. College,16022,30,08:10,Wednesday,16-02-2024
25341,Railway Gate (Frazer Town),Junnasandara Gate,12103,27,06:20,Monday,29-02-2024
25342,Railway Gate (Frazer Town),Dodda Kannelli,12111,29,07:00,Friday,22-02-2024
25343,Railway Gate (Frazer Town),Ambedkar Nagar (Sarjapura Rd),14359,29,18:10,Thursday,15-02-2024
25344,Railway Gate (Frazer Town),Kodathi Gate,16436,30,00:20,Tuesday,04-02-2024
25345,Railway Gate (Frazer Town),Shoole Kunte,14448,25,22:40,Tuesday,03-02-2024
25346,Railway Gate (Frazer Town),Choudenahall Gate,18737,27,03:10,Friday,02-02-2024
25347,Railway Gate (Frazer Town),Chambenahalli Gate,17000,30,18:40,Saturday,28-02-2024
25348,Railway Gate (Frazer Town),Depot - 15,12160,32,18:10,Tuesday,29-02-2024
25349,Railway Gate (Frazer Town),Ibbalur,12489,27,06:10,Wednesday,02-02-2024
25350,Railway Gate (Frazer Town),Dommasandra Circle,19865,32,05:00,Thursday,22-02-2024
25351,Railway Gate (Frazer Town),Yamare Village,18797,32,07:30,Thursday,10-02-2024
25352,Railway Gate (Frazer Town),Sompura Gate,13993,30,15:30,Saturday,28-02-2024
25353,Railway Gate (Frazer Town),Sarjapura,15607,35,01:30,Tuesday,10-02-2024
25354,Railway Gate (Frazer Town),Trinity Circle (Church),20894,32,08:00,Friday,23-02-2024
25355,Railway Gate (Frazer Town),Frazer Town (Post Office),22848,33,12:20,Tuesday,24-02-2024
25356,Railway Gate (Frazer Town),Sarai Palya (Vidyasagar Cross),11281,24,00:00,Tuesday,18-02-2024
25357,Railway Gate (Frazer Town),St Johns Hospital,8884,22,10:00,Sunday,15-02-2024
25358,Railway Gate (Frazer Town),Krupanidhi College,13662,29,20:20,Saturday,16-02-2024
25359,Railway Gate (Frazer Town),Vivek Nagar Cross,8466,25,10:40,Tuesday,19-02-2024
25360,Railway Gate (Frazer Town),Sonkad Gate,12177,29,05:10,Monday,03-02-2024
25361,Railway Gate (Frazer Town),Electronic City (Hosur Rd),10995,19,16:10,Friday,25-02-2024
25362,Railway Gate (Frazer Town),Madiwala Market,10760,22,21:30,Tuesday,29-02-2024
25363,Railway Gate (Frazer Town),Byatarayanapura Police Station,20850,45,10:30,Saturday,19-02-2024
25364,Railway Gate (Frazer Town),BWSSB Quaters,18776,44,08:50,Monday,09-02-2024
25365,Railway Gate (Frazer Town),M.G. RD (Manipal Centre),20060,23,15:30,Wednesday,19-02-2024
25366,Railway Gate (Frazer Town),Muttanalur Cross,13960,32,17:20,Friday,01-02-2024
25367,P and T Colony,Philips (Ulsoor Lake),23081,23,01:30,Tuesday,06-02-2024
25368,P and T Colony,Binnamangala,21494,42,11:20,Sunday,01-02-2024
25369,P and T Colony,Benniganahalli,19364,32,09:20,Monday,02-02-2024
25370,P and T Colony,Cantonment RLWY Station,16896,36,22:00,Thursday,16-02-2024
25371,P and T Colony,Depot - 10,20504,23,18:20,Friday,12-02-2024
25372,P and T Colony,Varthurkodi,19134,22,04:20,Tuesday,14-02-2024
25373,P and T Colony,Marathahalli (Jn. Vartur and O,16144,25,11:00,Wednesday,10-02-2024
25374,P and T Colony,Raja Rajeshwari Talkies,14403,20,21:30,Tuesday,12-02-2024
25375,P and T Colony,Koramangala (Jn. Ejipura RD),16043,22,02:00,Friday,15-02-2024
25376,P and T Colony,GPO,13522,20,00:20,Monday,13-02-2024
25377,P and T Colony,Koramangala (80 FT RD),14613,39,11:30,Sunday,26-02-2024
25378,P and T Colony,Koramangala (SONY World),16764,22,19:50,Tuesday,05-02-2024
25379,P and T Colony,Kaggadasapura Jn (Big Bazaar),23432,33,05:40,Monday,08-02-2024
25380,P and T Colony,K. R. Puram Rlwy Station,18140,35,08:30,Tuesday,14-02-2024
25381,P and T Colony,ITI Bus Stop,17206,22,19:30,Tuesday,01-02-2024
25382,P and T Colony,Vannar Pete,15314,30,17:40,Wednesday,01-02-2024
25383,P and T Colony,Passport Office,18039,30,01:10,Friday,26-02-2024
25384,P and T Colony,Ashwath Nagar (Telecom Colony),12340,20,21:40,Sunday,07-02-2024
25385,P and T Colony,Hennur Bande,15316,20,19:50,Wednesday,14-02-2024
25386,P and T Colony,8th Mile (Tumkur RD),18438,35,11:20,Tuesday,15-02-2024
25387,P and T Colony,White Field Post Office,13202,20,09:50,Sunday,24-02-2024
25388,P and T Colony,Amanath Bank Stop,17001,45,18:40,Monday,04-02-2024
25389,P and T Colony,Hennur Cross,10542,19,12:40,Sunday,01-02-2024
25390,P and T Colony,Venketeshpuram02,13000,20,09:10,Monday,05-02-2024
25391,P and T Colony,Govardhan Turning,11990,20,15:20,Monday,26-02-2024
25392,P and T Colony,M E I Factory,11488,30,01:30,Saturday,14-02-2024
25393,P and T Colony,Dasarahalli (Tumkur Rd),13146,20,19:30,Monday,29-02-2024
25394,P and T Colony,Bowring Institute (SBI),12272,29,03:00,Tuesday,17-02-2024
25395,P and T Colony,Siddapur,10361,19,23:40,Thursday,23-02-2024
25396,P and T Colony,NGV Center,18852,22,12:50,Monday,02-02-2024
25397,P and T Colony,Koramangala 1st Block,15530,38,04:00,Saturday,22-02-2024
25398,P and T Colony,Coles park,17112,40,19:30,Sunday,23-02-2024
25399,P and T Colony,Fraser town (Doddi stop),14274,38,06:50,Tuesday,14-02-2024
25400,P and T Colony,MEI (Tumkur RD),17063,40,01:20,Saturday,20-02-2024
25401,P and T Colony,Jalahalli Cross,13648,39,17:50,Sunday,10-02-2024
25402,P and T Colony,Basaveshwara Circle (L.H.),18778,50,22:10,Friday,28-02-2024
25403,P and T Colony,Richmond Circle (Opp Bangalore,13079,20,21:50,Wednesday,15-02-2024
25404,P and T Colony,Kathariguppe,9294,19,05:50,Wednesday,28-02-2024
25405,P and T Colony,Madiwala Masjid,9177,27,12:10,Friday,11-02-2024
25406,P and T Colony,Adugodi Police Quarters,10168,28,07:40,Thursday,15-02-2024
25407,P and T Colony,Lake Side Hospital,6809,20,07:40,Wednesday,18-02-2024
25408,P and T Colony,Bangalore Club (Richmond Circl,8348,22,11:20,Monday,18-02-2024
25409,P and T Colony,Domlur,8555,28,18:40,Tuesday,16-02-2024
25410,P and T Colony,Halasuru (Ulsoor) Lake,7882,28,07:10,Wednesday,22-02-2024
25411,P and T Colony,Yeshwantpur Junction,11869,20,10:20,Sunday,08-02-2024
25412,P and T Colony,Brigade Road (St Patricks Chur,9041,17,00:20,Friday,15-02-2024
25413,P and T Colony,Kogillu Cross,8306,28,00:40,Thursday,15-02-2024
25414,P and T Colony,Jeevanbhima Nagar,7342,17,00:40,Saturday,11-02-2024
25415,P and T Colony,Indira Nagar Police Station,6516,18,21:40,Tuesday,07-02-2024
25416,P and T Colony,J.C. Nagar,4835,15,12:20,Tuesday,20-02-2024
25417,P and T Colony,K.G. Halli,13485,20,20:50,Sunday,17-02-2024
25418,P and T Colony,Govindapura Cross,12923,29,21:10,Sunday,11-02-2024
25419,P and T Colony,Arabic college,11517,20,07:20,Friday,26-02-2024
25420,P and T Colony,Kengeri,12818,20,20:20,Friday,15-02-2024
25421,P and T Colony,Mylasandra (Mysore Raod),13095,20,08:20,Sunday,14-02-2024
25422,P and T Colony,Corporation (Kalinga RD),11617,20,03:30,Sunday,08-02-2024
25423,P and T Colony,Corporation Office,10288,19,14:30,Wednesday,23-02-2024
25424,P and T Colony,IIM-B,9822,19,20:30,Monday,02-02-2024
25425,P and T Colony,Lalbagh Main Gate,12218,20,13:00,Monday,25-02-2024
25426,P and T Colony,Purnima Bus Stop,13475,20,01:40,Tuesday,19-02-2024
25427,P and T Colony,G.D. Marra (J.P. Nagar 3rd Ph),12895,20,14:10,Tuesday,22-02-2024
25428,P and T Colony,BTM Check Post,11943,20,05:10,Monday,01-02-2024
25429,P and T Colony,BIAL Bus Stop,10294,19,21:30,Wednesday,14-02-2024
25430,P and T Colony,Malleshwaram 18th Cross,9666,17,22:50,Wednesday,05-02-2024
25431,P and T Colony,Madiwala (Check Post),8690,17,02:50,Wednesday,04-02-2024
25432,P and T Colony,Bangalore University Gate,14016,20,14:50,Wednesday,08-02-2024
25433,P and T Colony,Panthara palya,13652,20,04:50,Tuesday,13-02-2024
25434,P and T Colony,Vinayaka Stop,14606,34,23:00,Thursday,15-02-2024
25435,P and T Colony,Jaraganhalli,13372,20,01:10,Thursday,20-02-2024
25436,P and T Colony,Metro Mall (Kanakapura RD),13127,20,14:40,Monday,12-02-2024
25437,P and T Colony,Sarakki Gate,12100,20,17:40,Friday,07-02-2024
25438,P and T Colony,Jayadeva (Opp Shoppers Stop),11197,19,08:10,Friday,08-02-2024
25439,P and T Colony,Byatarayanapura (Blry RD),11445,24,02:50,Saturday,06-02-2024
25440,P and T Colony,Esteem Mall,12312,20,00:40,Tuesday,19-02-2024
25441,P and T Colony,Jal Bhavan (Bannerghatta RD),14292,29,21:50,Monday,14-02-2024
25442,P and T Colony,Kodihalli,13851,20,19:00,Thursday,03-02-2024
25443,P and T Colony,Electric Stop (Manipal Center),13951,32,20:30,Friday,06-02-2024
25444,P and T Colony,Cunnighama Road,10359,19,07:20,Friday,04-02-2024
25445,P and T Colony,Jn. of Koramangala 80ft RD,9908,28,21:30,Sunday,07-02-2024
25446,P and T Colony,Bommanahalli,11627,20,05:40,Tuesday,26-02-2024
25447,P and T Colony,Hotel Windsor Manor (Le Meride,3777,10,00:30,Thursday,05-02-2024
25448,P and T Colony,Halasuru (Ulsoor),9225,17,06:10,Sunday,19-02-2024
25449,P and T Colony,Taj Residency,7173,15,22:40,Sunday,06-02-2024
25450,P and T Colony,Agara,8580,20,10:50,Tuesday,29-02-2024
25451,P and T Colony,Accenture,6196,15,21:10,Thursday,25-02-2024
25452,P and T Colony,Kalyananagar,5762,15,05:40,Saturday,17-02-2024
25453,P and T Colony,Infosys (Parking Lot),5439,10,13:00,Monday,21-02-2024
25454,P and T Colony,Corporation (Kasturba Road),5344,15,02:10,Saturday,03-02-2024
25455,P and T Colony,Hotel Le Meridean,9930,19,23:50,Monday,05-02-2024
25456,P and T Colony,Military Accounts Office (Trin,12312,27,06:10,Saturday,07-02-2024
25457,P and T Colony,Command Hospital,7388,15,20:10,Friday,03-02-2024
25458,P and T Colony,Hotel Leela Palace (Opp Royal,7322,15,14:40,Tuesday,05-02-2024
25459,P and T Colony,Borewell (Marathahali RD),5228,10,02:20,Friday,27-02-2024
25460,P and T Colony,Central Silk Board (Hosur RD),9759,19,04:30,Saturday,05-02-2024
25461,P and T Colony,Minerva Circle,1174,0,21:00,Wednesday,15-02-2024
25462,P and T Colony,Marathalli Bridge,3138,10,01:00,Thursday,10-02-2024
25463,P and T Colony,HAL Main Gate (OPP),4698,10,22:10,Friday,28-02-2024
25464,P and T Colony,Koramangala Water tank,6819,15,02:10,Monday,09-02-2024
25465,P and T Colony,Jn.of Sarjapur RD,5525,15,03:50,Friday,10-02-2024
25466,P and T Colony,Intel,5734,15,01:30,Saturday,26-02-2024
25467,P and T Colony,Marathahalli Bridge (ORR),6295,15,08:50,Sunday,06-02-2024
25468,P and T Colony,Chikkalasandra Bus Stand,8993,22,03:30,Sunday,01-02-2024
25469,P and T Colony,Padmanabhanagara,8044,17,02:20,Monday,28-02-2024
25470,P and T Colony,Dalmiya Circle (J.P. Nagar 3rd,7176,20,04:20,Tuesday,14-02-2024
25471,P and T Colony,Vijaya College,7158,17,16:30,Friday,09-02-2024
25472,P and T Colony,Kalyananagar,5276,15,13:10,Monday,11-02-2024
25473,P and T Colony,Kempe Gowda Bus Station,5985,18,01:50,Thursday,13-02-2024
25474,P and T Colony,Hotel Grand Ashoka,6970,20,06:20,Saturday,01-02-2024
25475,P and T Colony,Rajajinagar/Navaranga,8884,17,01:20,Sunday,23-02-2024
25476,P and T Colony,Malleshwaram Bus Station,7207,17,21:30,Thursday,24-02-2024
25477,P and T Colony,Sadashivanagar Bhashyam Circle,6691,17,10:40,Saturday,05-02-2024
25478,P and T Colony,Kuvempu Nagar (BTM Layout),6120,15,02:00,Thursday,26-02-2024
25479,P and T Colony,Bamboo Bazaar,8680,20,06:30,Thursday,07-02-2024
25480,P and T Colony,Coles RD (Jn. Of Netaji RD),7309,17,13:50,Saturday,18-02-2024
25481,P and T Colony,Venketeshpuram01,7965,17,21:40,Thursday,11-02-2024
25482,P and T Colony,Thanisandra Petrol Bunk,11044,27,11:30,Thursday,02-02-2024
25483,P and T Colony,RK Hegde nagar,7885,20,18:30,Sunday,29-02-2024
25484,P and T Colony,Diamond District,4967,15,09:50,Friday,05-02-2024
25485,P and T Colony,Shivaji Nagar Bus Station,5914,15,18:00,Sunday,21-02-2024
25486,P and T Colony,Vasanth Nagar (Ambedkar Bhavan,6650,20,17:30,Monday,22-02-2024
25487,P and T Colony,K Narayanapura Cross (RK Hegde,5847,15,21:50,Sunday,17-02-2024
25488,P and T Colony,RAK Apartments,5848,15,22:50,Thursday,21-02-2024
25489,P and T Colony,Thinnasandra,3885,10,11:00,Saturday,16-02-2024
25490,P and T Colony,Gubbi Cross,4053,10,06:20,Sunday,04-02-2024
25491,P and T Colony,Geddalahalli,6401,15,02:50,Friday,10-02-2024
25492,P and T Colony,Vidyasagar Cross (Sarai palya),4300,10,03:00,Saturday,22-02-2024
25493,P and T Colony,Thinnasandra Petrol Bunk,2460,5,14:10,Monday,26-02-2024
25494,P and T Colony,Jn. Of Nagavara,2541,10,21:10,Saturday,27-02-2024
25495,P and T Colony,Railway Gate (Frazer Town),2545,5,15:30,Sunday,09-02-2024
25496,P and T Colony,CSI Hospital,1459,5,03:50,Wednesday,09-02-2024
25497,P and T Colony,Gandhi Statue (Chinnaswami),2695,10,11:30,Wednesday,05-02-2024
25498,P and T Colony,Spice Garden,2374,5,02:30,Sunday,21-02-2024
25499,P and T Colony,Kundalahalli Gate,2248,5,10:00,Monday,22-02-2024
25500,P and T Colony,Museum road,3591,10,23:20,Wednesday,11-02-2024
25501,P and T Colony,Clarence School,4057,15,10:50,Friday,12-02-2024
25502,P and T Colony,Charles School Bus Stop,4616,10,22:20,Tuesday,01-02-2024
25503,P and T Colony,Lingarajpura,3947,10,11:50,Saturday,10-02-2024
25504,P and T Colony,Hosur Bande,6423,15,05:50,Thursday,26-02-2024
25505,P and T Colony,Byrthi Bande,5949,15,18:10,Thursday,22-02-2024
25506,P and T Colony,Bible College,6388,15,15:50,Friday,17-02-2024
25507,P and T Colony,Kadasonnapanahalli,4542,10,18:40,Saturday,18-02-2024
25508,P and T Colony,Jyothi School,7222,15,17:30,Sunday,13-02-2024
25509,P and T Colony,Siddagunta Palya,7244,15,15:30,Saturday,21-02-2024
25510,P and T Colony,Tin Factory,6546,15,04:20,Saturday,05-02-2024
25511,P and T Colony,Kacharakanahalli,8560,17,06:30,Monday,06-02-2024
25512,P and T Colony,K.R. Puram Bus Stand,6831,15,17:30,Monday,17-02-2024
25513,P and T Colony,Siddaguntapalya Cross,5949,15,13:00,Wednesday,20-02-2024
25514,P and T Colony,Trinity Circle (TAJ RESIDENCY),6296,15,19:00,Saturday,14-02-2024
25515,P and T Colony,ST John's Hospital,8336,25,05:00,Saturday,14-02-2024
25516,P and T Colony,Garuda Mall,9101,17,04:40,Tuesday,20-02-2024
25517,P and T Colony,M.G. Road (Mayo Hall),8560,17,22:40,Tuesday,07-02-2024
25518,P and T Colony,Hennur (Bagalur RD),7900,35,10:50,Saturday,05-02-2024
25519,P and T Colony,Kothanur,7702,20,07:40,Thursday,11-02-2024
25520,P and T Colony,Church Cross (Bagalur RD),11088,25,17:00,Thursday,09-02-2024
25521,P and T Colony,Chakkalatti,9194,17,15:20,Saturday,19-02-2024
25522,P and T Colony,Bagalur,7461,20,11:40,Thursday,18-02-2024
25523,P and T Colony,State Bank  (Electronic City),9876,28,05:00,Monday,28-02-2024
25524,P and T Colony,Koodlu Gate,9687,17,08:30,Saturday,20-02-2024
25525,P and T Colony,Konappana Agarahara,13322,40,00:50,Monday,09-02-2024
25526,P and T Colony,Anepalya,6765,20,02:00,Friday,28-02-2024
25527,P and T Colony,Adugodi,6582,20,11:20,Tuesday,07-02-2024
25528,P and T Colony,Ayyappaswami Temple (Madiwala),6845,22,00:50,Wednesday,24-02-2024
25529,P and T Colony,Tavakal Mosque,22112,45,00:20,Friday,21-02-2024
25530,P and T Colony,Dell Complex,20111,27,16:20,Wednesday,17-02-2024
25531,P and T Colony,Indian Express,26539,42,01:00,Tuesday,08-02-2024
25532,P and T Colony,HSR Layout (BDA Complex),22700,39,11:40,Friday,07-02-2024
25533,P and T Colony,DELL Complex (Hero Honda),18620,22,16:40,Monday,29-02-2024
25534,P and T Colony,Singasandra,14953,34,03:20,Friday,28-02-2024
25535,P and T Colony,P.E.S. College,13017,20,23:30,Thursday,26-02-2024
25536,P and T Colony,Junnasandara Gate,9826,19,23:30,Friday,28-02-2024
25537,P and T Colony,Dodda Kannelli,11089,19,11:30,Monday,07-02-2024
25538,P and T Colony,Ambedkar Nagar (Sarjapura Rd),11525,19,19:30,Friday,05-02-2024
25539,P and T Colony,Kodathi Gate,13431,20,09:10,Friday,14-02-2024
25540,P and T Colony,Shoole Kunte,13987,20,10:50,Tuesday,10-02-2024
25541,P and T Colony,Choudenahall Gate,17237,22,22:40,Thursday,07-02-2024
25542,P and T Colony,Chambenahalli Gate,14097,20,06:50,Saturday,13-02-2024
25543,P and T Colony,Depot - 15,13066,20,21:00,Thursday,14-02-2024
25544,P and T Colony,Ibbalur,11114,30,03:50,Sunday,22-02-2024
25545,P and T Colony,Dommasandra Circle,16841,22,22:40,Wednesday,03-02-2024
25546,P and T Colony,Yamare Village,16696,45,15:20,Saturday,24-02-2024
25547,P and T Colony,Sompura Gate,12971,20,04:30,Friday,22-02-2024
25548,P and T Colony,Sarjapura,14724,20,02:20,Friday,11-02-2024
25549,P and T Colony,Trinity Circle (Church),21892,23,05:10,Saturday,14-02-2024
25550,P and T Colony,Frazer Town (Post Office),19159,22,01:10,Monday,09-02-2024
25551,P and T Colony,Sarai Palya (Vidyasagar Cross),13134,34,05:20,Sunday,27-02-2024
25552,P and T Colony,St Johns Hospital,7714,17,16:20,Tuesday,07-02-2024
25553,P and T Colony,Krupanidhi College,7754,17,10:30,Wednesday,05-02-2024
25554,P and T Colony,Vivek Nagar Cross,8030,17,13:40,Sunday,19-02-2024
25555,P and T Colony,Sonkad Gate,12420,30,14:40,Thursday,16-02-2024
25556,P and T Colony,Electronic City (Hosur Rd),11671,38,20:20,Friday,28-02-2024
25557,P and T Colony,Madiwala Market,8884,25,00:10,Wednesday,12-02-2024
25558,P and T Colony,Byatarayanapura Police Station,18984,35,16:00,Friday,03-02-2024
25559,P and T Colony,BWSSB Quaters,17159,35,06:20,Monday,13-02-2024
25560,P and T Colony,M.G. RD (Manipal Centre),16092,22,07:40,Wednesday,03-02-2024
25561,P and T Colony,Muttanalur Cross,14716,34,20:20,Sunday,08-02-2024
25562,CSI Hospital,Philips (Ulsoor Lake),23527,45,04:30,Tuesday,21-02-2024
25563,CSI Hospital,Binnamangala,23036,39,00:00,Friday,27-02-2024
25564,CSI Hospital,Benniganahalli,21197,32,23:20,Friday,10-02-2024
25565,CSI Hospital,Cantonment RLWY Station,18373,37,03:30,Friday,23-02-2024
25566,CSI Hospital,Depot - 10,21897,32,11:10,Sunday,25-02-2024
25567,CSI Hospital,Varthurkodi,20533,32,19:10,Saturday,01-02-2024
25568,CSI Hospital,Marathahalli (Jn. Vartur and O,17892,30,11:10,Tuesday,25-02-2024
25569,CSI Hospital,Raja Rajeshwari Talkies,15975,30,01:10,Friday,21-02-2024
25570,CSI Hospital,Koramangala (Jn. Ejipura RD),17629,30,00:40,Saturday,18-02-2024
25571,CSI Hospital,GPO,15095,30,15:20,Sunday,20-02-2024
25572,CSI Hospital,Koramangala (80 FT RD),16155,36,16:20,Saturday,19-02-2024
